0.8,1.45,0,41.4,-164,-380
0.8,1.5,0,42.2,-166,-378
0.8,0,0,42.2,-168,-380
0.8,0,0.05,7.3,-26,-447
0.8,0,0.1,6.9,-24,-448
0.8,0,0.15,5.5,-20,-447
0.8,0,0.2,4.8,-18,-449
0.8,0,0.25,1.4,0,-449
0.8,0,0.3,-8,49,-444
0.8,0,0.35,-12.1,67,-440
0.8,0,0.4,-15.6,85,-435
0.8,0,0.45,-17.3,94,-430
0.8,0,0.5,-19.6,106,-426
0.8,0,0.55,-20.9,115,-424
0.8,0,0.6,-22.9,126,-419
0.8,0,0.65,-24.4,131,-416
0.8,0,0.7,-25.4,136,-414
0.8,0,0.75,-26.9,143,-409
0.8,0,0.8,-27.4,147,-407
0.8,0,0.85,-29.2,154,-403
0.8,0,0.9,-29.9,158,-401
0.8,0,0.95,-31.2,163,-397
0.8,0,1,-31.9,167,-394
0.8,0,1.05,-32.5,172,-392
0.8,0,1.1,-33.4,175,-390
0.8,0,1.15,-35.1,181,-385
0.8,0,1.2,-35.7,186,-383
0.8,0,1.25,-36.7,188,-379
0.8,0,1.3,-37.3,191,-377
0.8,0,1.35,-38.6,198,-373
0.8,0,1.4,-39.4,201,-370
0.8,0,1.45,-39.9,205,-366
0.8,0,1.5,-41.2,209,-363
0.85,0,0,-17.9,113,-428
0.85,0.05,0,-17.6,112,-429
0.85,0.1,0,-17.5,111,-430
0.85,0.15,0,-17.2,110,-429
0.85,0.2,0,-1.4,30,-446
0.85,0.25,0,5.8,-5,-445
0.85,0.3,0,7.7,-14,-444
0.85,0.35,0,9.1,-21,-443
0.85,0.4,0,12.8,-36,-441
0.85,0.45,0,13.5,-42,-439
0.85,0.5,0,16.6,-55,-436
0.85,0.55,0,18.2,-62,-434
0.85,0.6,0,20.4,-75,-430
0.85,0.65,0,21.5,-82,-428
0.85,0.7,0,22.8,-88,-427
0.85,0.75,0,25.6,-98,-422
0.85,0.8,0,26.2,-103,-419
